size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating_label
37140480,3.99,511,57,4.5,888,2,8,37,5,1,1,0
144180224,0.99,2609,9,4.5,1011,1,7,40,5,1,1,0
7689537,0.0,354,215,1.0,91,2,18,43,0,1,1,1
119812096,0.0,1750,19,5.0,1467,1,21,38,0,1,1,0
25137152,1.99,1121,209,4.5,430,3,7,43,5,1,1,0
65074176,0.0,339,7,4.5,1059,2,19,38,0,1,1,0
34950144,0.0,34322,3167,4.5,1012,2,5,24,5,1,1,0
19054592,1.99,162,17,4.5,817,2,15,38,3,3,1,0
83575808,0.0,8,1,1.0,1389,2,21,37,3,1,1,2
14602240,2.99,4386,444,4.5,430,2,3,43,5,1,1,0
61595648,4.99,5397,476,5.0,1279,2,7,40,5,7,1,0
134848512,0.0,75412,66,4.5,1085,1,18,37,5,18,1,0
133956608,0.0,97072,143,3.5,565,1,18,37,0,18,1,0
17613824,0.0,9142,22,4.0,987,0,8,26,5,1,1,0
35975168,1.99,1957,958,4.5,695,2,7,40,5,1,1,0
127020032,4.99,2944,40,4.5,961,1,4,24,5,29,1,0
27962368,1.99,588,54,4.0,1059,2,14,37,0,14,1,0
14824448,1.99,40552,238,4.5,287,2,7,40,3,1,1,0
83899392,0.99,1267,0,0.0,536,2,5,38,0,3,1,0
19371008,24.99,753,12,4.5,625,2,3,37,5,1,1,0
59475968,2.99,725,26,4.5,1155,2,22,24,5,13,1,0
80203776,3.99,45,12,4.5,1226,0,3,38,5,1,1,0
227403527,0.99,14910,1003,4.5,394,0,7,45,5,1,1,0
75254654,2.99,3064,1428,3.5,70,3,7,47,0,1,1,0
23879680,0.0,12074,43,1.5,1180,1,13,24,5,1,1,2
4893696,4.99,336,2,3.0,725,2,15,37,5,1,1,0
109620224,9.99,6257,15,4.0,1209,2,15,37,5,11,1,0
18752512,1.99,2445,41,5.0,1002,2,14,24,5,1,1,0
52117504,0.99,22150,1141,4.5,975,3,7,43,5,1,1,0
31358976,0.0,23530,7,2.5,1417,1,18,37,0,25,1,0
359192576,9.99,10846,91,4.5,1134,2,7,38,5,2,1,0
70782976,0.0,55171,187,3.5,1115,2,17,37,5,21,1,0
84056064,0.0,5782,149,3.5,876,0,3,37,5,22,1,0
124090368,0.0,24,2,5.0,1304,2,22,37,4,3,1,0
137866240,0.0,17,0,0.0,545,2,5,37,5,1,1,0
121715712,1.99,35759,64,4.0,870,0,7,40,0,13,1,0
304654336,2.99,18306,186,4.5,431,0,7,37,5,4,1,0
51179520,0.0,13567,2625,1.5,1084,2,3,40,5,14,1,2
60380160,1.99,240,2,4.5,1252,2,19,37,5,1,1,2
99568640,0.0,56170,1264,2.0,1096,0,4,37,5,2,1,2
61272064,3.99,19,0,0.0,488,2,3,24,5,2,1,0
41207059,0.0,0,0,0.0,648,2,12,39,5,1,1,1
7954432,1.99,10463,193,3.5,1156,2,14,38,5,3,1,0
7876608,0.0,1255,432,4.5,933,0,9,38,5,1,1,0
99558400,0.99,5803,10,4.0,268,2,7,37,5,1,1,0
16857290,1.99,227,225,4.0,29,3,7,26,5,1,1,0
111196160,9.99,342,2,4.0,531,2,12,37,0,5,1,0
36705280,2.99,7578,67,5.0,508,2,14,37,5,1,1,0
79312792,6.99,1156,951,3.5,31,2,7,26,5,1,1,0
127939584,0.0,7197,0,0.0,1325,2,3,37,4,4,1,0
44349440,2.99,5,0,0.0,1065,2,4,37,4,3,1,2
1178477568,0.99,3432,0,0.0,469,2,7,38,5,10,1,2
24444928,3.99,0,0,0.0,1226,2,3,37,0,1,1,1
41772032,4.99,24306,6,5.0,748,2,7,24,5,9,1,0
144488448,0.0,312,0,0.0,1467,1,20,37,5,1,1,0
81558528,0.0,105274,1774,4.5,714,2,0,37,5,5,1,0
169009152,2.99,25475,71,4.0,1033,2,21,37,4,11,1,0
62373888,0.99,8718,381,4.5,648,2,7,43,5,1,1,0
75417600,0.0,29492,51,4.0,961,2,4,24,5,13,1,0
175157248,4.99,12787,12,4.5,446,2,4,38,5,1,1,0
28118016,4.99,2237,41,3.5,1347,1,21,24,5,2,1,0
15759360,0.99,108,74,4.5,746,2,21,40,3,1,1,0
109270016,0.0,25403,1598,4.5,1537,0,11,37,4,9,1,0
59411456,0.0,210,4,4.5,967,2,9,37,5,1,1,0
138755072,0.0,169,16,4.5,1123,2,17,37,5,5,1,0
81845248,1.99,7447,18,4.5,523,2,15,37,0,29,1,0
132377600,2.99,12833,282,4.5,799,2,3,40,5,1,1,0
42027008,0.0,130450,1010,4.5,654,2,21,40,0,22,1,0
191410176,4.99,6,0,0.0,645,2,7,38,5,1,1,0
81773568,0.0,1111,0,0.0,1345,2,9,37,4,12,1,1
113814528,0.0,3194,18,4.5,518,0,19,37,5,13,1,0
27815936,1.99,1399,24,2.5,1136,2,1,43,0,7,1,2
44402688,3.99,10,0,0.0,1279,1,8,37,0,1,1,0
226406400,0.0,1990,0,0.0,1531,1,21,38,0,1,1,0
113119232,0.0,8149,173,4.5,599,2,17,37,5,1,1,0
55986176,4.99,29376,11,5.0,806,2,1,24,5,11,1,0
63022080,0.0,74,3,5.0,1473,2,17,37,4,1,1,0
129657856,0.0,164249,206,4.5,1421,2,18,37,5,32,1,0
33989632,2.99,14605,23,5.0,748,2,7,37,0,9,1,0
74822656,0.0,130823,29363,5.0,1232,2,17,37,4,2,1,0
3462144,0.99,486,25,4.0,611,2,4,37,5,9,1,0
3462266,0.99,8946,1776,4.5,475,2,11,43,0,1,1,0
51794944,0.99,1993,36,4.0,489,2,7,40,5,7,1,0
154507264,0.0,43877,80,4.5,572,2,18,37,0,13,1,0
72586240,0.99,2377,5,5.0,987,2,14,37,5,1,1,0
184689664,0.0,1590,6,5.0,1435,1,4,38,0,2,1,0
19534848,0.99,2070,16,4.5,430,2,7,37,5,1,1,0
65892352,0.0,9,0,0.0,1108,2,9,37,0,1,1,0
108836864,3.99,11530,81,4.5,1439,2,16,37,0,1,1,0
89219072,0.0,194,0,0.0,1503,1,9,37,0,2,1,0
83138560,0.0,200,0,0.0,1373,2,1,37,0,1,1,0
104387584,0.0,16772,293,3.0,1056,2,18,24,4,3,1,0
77139968,0.99,9,7,4.5,354,2,7,43,5,5,1,0
28566528,0.99,2113,20,2.5,390,2,7,40,5,1,1,0
7990272,0.0,794,8,3.5,989,0,13,37,5,1,1,0
122979328,0.0,8939,15,1.5,593,2,9,37,5,29,1,0
32918528,0.0,308,0,0.0,1423,1,21,37,0,1,1,0
4034560,0.0,5,1,1.0,871,2,3,38,0,2,1,2
624107810,0.99,326482,177050,5.0,349,0,7,43,5,13,1,0
309673984,0.0,3801,6,4.0,1409,2,17,37,1,1,1,0
123541504,0.0,209,1,5.0,697,2,7,37,5,1,1,0
27619328,0.99,33868,463,4.5,390,2,7,43,0,1,1,0
30441472,0.99,13741,58,2.5,1174,3,4,43,4,1,1,0
100551680,0.0,18418,706,5.0,1557,2,16,37,5,16,1,0
209295360,4.99,21,0,0.0,1069,2,8,37,5,1,1,1
270729216,4.99,1588,6,4.5,234,2,7,37,5,7,1,0
140803072,0.0,8094,191,2.5,1120,2,20,37,0,1,1,2
17235968,0.0,1652,202,2.5,863,2,21,38,1,32,1,2
98450432,0.99,5482,25,4.5,1155,2,15,37,0,14,1,0
685733888,13.99,611,186,4.5,1335,0,10,37,5,1,1,0
64041984,0.0,26697,3109,4.5,1080,2,21,37,5,1,1,0
106115072,0.0,317,0,0.0,1490,1,9,38,0,1,1,0
444821504,4.99,14202,638,3.5,147,0,7,40,5,10,1,0
106445824,0.0,2064,2,4.0,1042,2,3,37,5,32,1,2
72941568,0.0,746,1,5.0,1412,2,21,40,0,1,1,0
30711808,0.99,0,0,0.0,230,0,4,40,5,1,1,1
59248640,0.0,52642,16,3.5,1329,1,18,37,5,31,1,0
131428352,0.0,27317,2,5.0,575,2,19,37,1,1,1,2
40472576,4.99,76,2,1.0,876,2,3,37,5,5,1,0
113954816,0.0,2161558,1289,4.0,526,0,14,37,0,29,1,0
32130048,4.99,2554,93,3.5,751,2,15,37,5,17,1,0
35359744,0.99,1058,3,3.5,381,2,7,37,3,1,1,0
812010496,1.99,10382,281,3.5,1177,2,7,24,5,6,1,0
3700705,0.99,1428,1417,3.5,30,2,7,47,0,1,1,0
92392448,0.0,3134,160,3.0,785,2,4,24,4,1,1,2
64325632,0.0,596,0,0.0,1354,2,4,24,5,3,1,2
511094784,4.99,4378,251,4.5,862,3,7,43,5,1,1,0
25960448,4.99,280,12,4.0,1087,2,12,37,0,6,1,0
58826752,4.99,1045,2,2.5,651,2,4,24,5,7,1,0
25309184,0.0,1110,31,3.5,1285,1,21,38,0,31,1,0
39446528,4.99,11154,1862,5.0,935,2,7,38,5,3,1,0
24419328,0.0,0,0,0.0,801,2,10,38,0,3,1,1
209245184,0.0,258,0,0.0,1066,1,5,37,0,1,1,2
106458112,0.99,44567,202,4.5,1251,2,7,38,4,1,1,0
116247552,0.0,3818,69,1.5,1084,2,19,37,1,1,0,2
117406720,9.99,7562,9,4.0,555,2,15,24,5,7,1,0
36942848,2.99,120,12,4.5,787,2,0,37,4,1,1,0
56954817,4.99,206,128,3.5,610,2,7,47,5,1,1,2
10432512,4.99,1755,83,4.5,701,1,6,24,5,16,1,0
29494272,1.99,1037,95,4.5,1055,2,14,37,5,13,1,0
124710912,2.99,4755,132,3.5,381,3,7,38,5,1,1,0
46872576,0.0,825,28,4.0,1058,2,1,40,1,1,1,0
66864128,0.0,28260,294,4.5,1322,2,18,37,1,14,1,0
154910720,0.0,306,1,1.0,1268,0,5,37,0,2,1,0
97562624,0.0,32527,4411,4.0,440,2,7,43,5,1,1,0
70325248,0.0,103655,39452,5.0,1035,2,17,37,4,1,1,0
98820096,6.99,15981,440,4.5,1282,2,15,37,5,9,1,0
147001344,0.0,15593,301,5.0,597,2,17,37,0,1,1,0
152671232,2.99,206,2,3.5,1512,1,16,37,5,3,1,0
235160576,0.0,786,0,0.0,1525,1,4,38,0,2,1,0
26029056,1.99,1207,2,4.5,725,2,3,37,5,1,1,0
275481600,2.99,6879,54,4.5,405,3,7,38,5,1,1,0
145140736,0.0,5683,7,4.5,1209,0,4,24,5,1,1,0
3174400,0.99,0,0,0.0,382,2,18,43,0,2,1,1
1269152768,4.99,5059,20,3.5,303,2,7,37,5,8,1,0
189514752,4.99,10158,475,4.5,1310,2,8,37,0,31,1,0
131723264,0.0,291,0,0.0,1097,1,20,37,5,1,1,0
8069120,1.99,31,15,3.0,987,2,22,43,0,1,1,2
129167360,0.0,35981,237,4.0,977,0,17,37,0,1,1,0
53805056,0.99,14493,384,4.5,261,0,7,40,5,1,1,0
39790592,2.99,853,11,5.0,826,1,4,40,0,11,1,0
68668416,0.0,990,4,2.0,1290,0,4,24,4,1,1,2
88601600,0.0,676,0,0.0,1378,0,4,37,0,1,1,2
91588608,0.0,128739,5515,4.5,976,2,7,38,5,3,1,0
71177216,2.99,1556,25,5.0,1184,2,21,38,5,11,1,0
191455232,4.99,12331,11,4.5,645,2,7,38,5,5,1,0
35518464,3.99,22,1,5.0,1211,2,3,37,5,2,1,0
29303808,0.99,6527,15,4.0,428,0,7,37,5,1,1,0
42482779,0.99,13049,1180,4.5,556,0,7,43,0,1,1,0
92997632,0.0,3692,27,2.0,1340,0,13,37,5,1,1,0
88879104,2.99,41446,566,4.5,609,2,7,43,5,1,1,0
23296000,0.0,8221,0,0.0,874,2,17,37,0,1,1,0
50085888,0.99,36190,221,4.0,290,2,7,43,4,1,1,0
83214336,0.99,14491,304,4.5,317,2,7,40,5,1,1,0
84945920,0.0,99244,1760,4.5,1187,2,21,38,5,11,1,0
3833856,0.0,0,0,0.0,654,1,18,43,0,1,1,1
710486016,0.0,75714,481,4.5,1403,2,7,24,5,1,1,0
22577152,0.99,35161,1316,4.0,357,3,7,43,0,1,1,0
48590848,0.0,11875,73,4.5,1205,2,8,37,0,1,1,0
160764928,0.0,122,0,0.0,1295,1,5,37,0,1,1,2
85515264,0.0,1083,36,2.5,1001,1,9,37,0,4,1,2
1319796736,2.99,1575,104,4.0,314,0,7,38,5,1,1,0
165394432,1.99,24,7,4.0,62,2,7,37,5,8,1,0
56609792,0.0,53,0,0.0,984,2,22,37,5,2,1,0
195406848,2.99,739,145,4.0,320,2,7,40,5,1,1,0
136184832,0.0,100477,35,4.5,1562,2,9,37,5,1,1,0
114878464,0.0,718,4,2.5,1273,0,13,37,0,1,1,0
155593728,0.0,16849,1125,4.5,1078,2,16,38,1,12,1,0
251711488,0.0,192,2,3.0,881,2,5,38,0,1,1,1
51665920,4.99,7,0,0.0,1556,0,3,38,5,5,1,0
34992128,3.99,1114,110,4.0,383,2,7,45,5,1,1,0
34405376,6.99,1218,11,4.5,437,2,11,38,5,12,1,0
59663360,0.99,9948,211,4.0,456,2,7,40,0,1,1,0
7497728,0.99,528,1,2.0,1154,2,21,37,0,1,1,0
119131136,4.99,4675,15,5.0,405,2,7,37,5,1,1,0
243776512,0.0,22302,0,0.0,596,2,20,37,5,29,1,0
34397184,5.99,3849,164,4.5,960,2,15,24,5,2,1,0
83928064,0.0,233,56,5.0,649,0,13,37,5,1,1,0
9784320,0.0,1798,8,4.5,1558,2,20,37,5,1,1,0
43338752,7.99,916,39,4.5,1090,2,1,37,5,10,1,0
95949824,0.99,2956,94,4.0,516,1,21,37,0,32,1,0
410202112,4.99,21648,460,3.5,132,2,7,37,0,8,1,0
30382080,2.99,5163,86,4.5,301,2,16,38,0,11,1,0
17178624,0.99,49,2,4.5,162,2,4,38,0,2,1,0
70262784,0.0,6081,15,4.5,1078,2,22,37,5,1,1,0
11911065,0.99,4401,2927,5.0,314,3,7,47,0,1,0,0
157370368,2.99,2231,3,5.0,1312,1,18,37,4,30,1,0
163801088,0.0,327025,82,4.0,767,2,7,38,5,13,1,0
475697678,4.99,10463,5018,4.0,746,3,7,43,5,1,1,0
9458688,1.99,28672,11,4.5,274,2,7,37,3,1,1,0
67922944,3.99,4716,718,4.5,1286,0,8,38,5,1,1,0
118435840,1.99,6278,98,3.5,108,3,7,43,5,1,1,0
43611136,0.0,0,0,0.0,1192,2,17,37,0,2,1,1
23447492,2.99,8304,1401,4.5,1002,2,7,47,0,1,1,0
101873664,0.0,15984,97,3.5,1000,3,4,37,5,1,1,2
93429760,1.99,5079,241,4.5,989,2,3,37,5,1,1,0
132141056,0.0,2416,45,4.5,1190,2,11,37,5,12,1,0
38540288,0.0,36,0,0.0,1548,1,18,37,0,4,1,0
979909632,4.99,8165,110,3.5,151,2,7,24,5,8,1,0
90725376,0.0,7446,8,4.5,1223,0,4,24,4,1,1,0
122429440,0.99,26419,1157,4.5,647,3,7,43,5,1,1,0
12783616,0.99,208,13,4.0,529,1,4,38,4,1,1,0
63474688,3.99,7565,80,3.0,1250,1,21,37,5,28,1,0
22227968,1.99,3040,14,4.0,767,2,14,37,0,4,1,0
145240064,0.0,145549,330,4.5,1158,1,20,37,4,1,1,0
10426368,4.99,835,84,4.5,697,1,6,37,0,16,1,0
4278742,1.99,4262,668,4.0,1019,2,5,43,0,6,1,0
21371904,1.99,219,1,5.0,1160,2,21,37,5,1,1,0
273259520,0.0,56110,57,4.0,1248,2,5,37,5,2,1,0
79332352,0.0,32341,1707,5.0,520,0,20,37,5,6,1,0
655987075,4.99,1419,216,3.5,1470,0,7,43,5,1,1,0
188030976,2.99,3303,37,4.5,799,2,3,40,5,1,1,0
123563008,0.0,2058,4,4.0,1233,1,4,24,5,3,1,0
192136192,7.99,990,50,3.5,934,3,7,37,0,6,1,0
39835648,2.99,1986,14,4.5,826,1,4,24,5,11,1,0
8773632,1.99,8981,66,4.0,656,3,7,43,5,1,1,0
183409664,4.99,554,1,1.0,638,2,7,38,5,6,1,0
92966912,0.0,8176,13,5.0,1146,0,13,37,5,1,1,0
104406016,4.99,53,5,1.0,294,2,6,37,5,1,1,2
10469376,0.99,6,1,1.0,195,2,14,39,0,2,1,1
23792640,0.0,8,0,0.0,1287,2,5,37,5,1,1,2
60144640,0.0,467,1,5.0,1118,2,8,37,0,1,1,0
154600448,0.0,2394,0,0.0,1526,1,4,24,5,2,1,0
33914880,0.99,287,18,4.5,862,0,8,37,0,3,1,0
123070464,0.0,28189,2723,5.0,993,2,14,37,5,22,1,0
13852672,2.99,868,8,4.5,1164,0,12,37,0,21,1,0
60013568,0.99,4094,15,3.5,658,2,7,24,5,1,1,0
82395136,2.99,3152,41,4.5,1309,2,4,37,5,34,1,0
57810944,2.99,2950,1671,4.5,1156,2,8,37,5,12,1,0
14232576,3.99,3245,53,4.0,1567,2,22,37,0,1,1,0
16949248,0.99,9341,53,3.5,1014,0,7,43,5,1,1,0
21079040,0.0,981,4,2.0,162,2,3,24,5,8,1,2
27227934,0.99,735,288,4.5,110,2,7,43,4,1,1,0
124150784,2.99,15116,2692,5.0,1465,2,8,37,5,31,1,0
233533440,0.0,39638,1213,4.5,581,2,15,37,5,33,1,0
20168704,0.0,7256,491,2.5,1125,0,4,37,4,19,1,2
10058752,1.99,12590,126,3.5,799,2,21,38,4,14,1,0
198701056,2.99,13258,62,4.0,446,0,7,37,5,4,1,0
813500416,6.99,0,0,0.0,977,2,16,37,5,1,1,1
13778944,2.99,331,1,1.0,1073,2,16,37,4,3,1,0
120382464,0.0,1777,9,4.0,920,2,3,37,5,4,1,2
29369344,0.99,554,1,4.0,783,2,14,37,0,31,1,0
75874304,0.0,7535,99,4.5,688,2,19,37,5,3,1,0
233934848,0.0,2622,3,2.5,1243,2,19,37,3,1,1,0
136668160,0.0,2340,1,1.0,1352,1,4,24,5,2,1,0
44099584,0.0,823,136,5.0,1305,0,4,37,1,3,1,0
25606144,1.99,261,1,5.0,154,2,19,37,0,1,1,0
8161280,1.99,0,0,0.0,865,2,13,38,5,1,1,1
247508992,0.99,29739,2253,5.0,725,3,7,43,5,1,1,0
125665280,0.0,0,0,0.0,1135,2,12,37,5,1,1,1
22879232,4.99,1359,26,3.0,877,2,22,38,5,1,1,2
210538496,6.99,6001,72,4.5,1080,2,15,37,5,16,1,0
61166592,0.0,10,0,0.0,1060,2,6,38,0,1,1,2
87593984,0.0,4188,602,4.5,989,2,3,37,5,1,1,0
156446720,0.0,89,0,0.0,1524,2,9,37,3,3,1,0
5800960,1.99,513,10,3.5,118,2,14,38,5,1,1,0
10110976,0.0,1329,47,3.0,1269,1,5,37,4,2,1,2
242618368,0.0,361,4,1.5,1346,1,17,38,0,2,1,0
79696896,0.0,3768,5,3.0,1401,1,4,24,5,1,1,0
182624256,0.0,34584,100,4.0,1397,0,18,38,4,21,1,0
154551296,0.0,745,7,5.0,1470,2,11,37,0,3,1,0
65281024,0.0,26786,27,4.5,1236,2,16,37,5,59,1,0
48323584,3.99,1911,39,4.5,1408,3,13,37,5,1,1,0
106427392,1.99,1393,33,4.5,113,2,7,40,5,16,1,0
22515712,2.99,430,35,4.5,405,3,7,43,0,1,1,0
18358272,1.99,193,40,4.0,647,2,7,38,5,1,1,0
7100416,0.99,7,1,4.0,206,2,21,37,0,2,1,0
107184128,0.0,84,0,0.0,537,2,9,37,5,2,1,0
54815744,0.0,116,3,5.0,1030,1,9,24,5,1,1,0
65495040,2.99,4352,33,5.0,933,2,14,37,5,8,1,0
150791168,0.0,126948,107245,4.5,1236,2,21,37,3,2,1,0
142101504,0.0,6478,21,5.0,1407,2,14,37,0,5,1,0
78565376,0.0,31116,77,4.5,977,2,4,24,5,13,1,0
78774272,0.0,248,1,1.0,1267,2,21,38,0,2,1,2
425657344,4.99,3326,289,5.0,1166,3,8,38,5,5,1,0
160313344,0.0,100,0,0.0,1349,0,17,38,0,1,1,0
100336640,0.0,102,1,5.0,1362,2,15,37,5,2,1,0
64342016,0.99,3662,37,4.0,1538,2,4,37,5,8,1,0
30252032,0.99,219418,328,4.5,695,2,7,37,0,6,1,0
10514432,3.99,2293,399,4.0,1115,2,22,40,0,1,1,0
85283840,0.0,16979,183,4.0,1226,0,19,37,0,8,1,0
101735424,0.0,110420,370,4.5,554,0,11,37,4,14,1,0
52618240,1.99,4719,61,4.5,1226,2,9,37,5,23,1,0
79730688,0.0,157,0,0.0,1477,1,21,38,0,3,1,0
8029184,0.99,1537,159,4.0,1209,2,3,37,5,1,1,0
31544320,0.0,29,1,5.0,1009,2,6,38,0,2,1,0
112928768,0.0,2270,4,5.0,1168,0,21,38,4,3,1,0
65921024,0.0,1724546,3842,4.0,413,3,7,40,5,1,1,0
138319872,0.0,170843,123,4.0,792,2,7,40,0,1,1,0
226899968,0.0,70122,251,4.0,792,2,7,24,5,1,1,0
70041600,4.99,1887,75,3.5,887,2,9,37,4,4,1,2
301896704,0.0,293857,249,4.0,322,2,7,40,5,8,1,0
15154176,19.99,193,0,0.0,693,2,19,24,4,1,1,0
55030784,0.0,131695,1102,4.0,1519,2,11,37,5,12,1,0
209462272,0.0,47506,30,4.0,1200,2,4,24,5,1,1,0
6615040,2.99,2261,689,4.0,933,2,13,38,0,1,1,0
46864078,0.99,26,26,3.0,381,2,7,26,5,1,1,2
73111552,0.0,56399,98,4.0,1253,2,4,24,5,13,1,0
113787904,0.0,5987,97,2.0,1056,0,4,37,5,1,1,2
124720128,0.0,414803,4536,4.5,964,0,7,38,4,1,1,0
236067840,0.0,135962,677,4.5,1214,2,15,37,5,56,1,0
4324352,1.99,0,0,0.0,1302,2,14,37,0,2,1,1
224955392,0.0,549,2,5.0,1506,2,9,37,5,2,1,0
43033600,9.99,10619,893,5.0,844,2,7,37,5,3,1,0
113078272,0.0,13572,55,2.5,1431,2,19,37,5,1,1,2
60426240,2.99,149,0,0.0,1470,2,16,37,5,1,1,0
14495744,7.99,249,83,4.0,987,2,15,38,5,6,1,0
86083584,0.0,152,0,0.0,864,0,5,38,0,1,1,2
30275615,2.99,1073,186,4.0,695,2,7,43,5,6,1,0
140165120,0.99,9763,1556,4.5,138,2,7,43,0,1,1,0
81287168,0.0,60490,1102,4.0,1122,2,9,37,1,22,1,0
139853824,1.99,2552,1041,4.5,138,2,7,26,5,1,1,0
290695168,14.99,1378,17,3.5,439,3,7,40,0,8,1,0
185606144,0.0,38,0,0.0,1256,1,17,38,0,1,1,2
31635456,0.0,299,29,5.0,900,0,13,37,5,2,1,0
212580352,3.99,5362,68,4.0,209,0,7,37,3,2,1,0
132968448,5.99,6109,356,4.5,935,2,4,24,5,13,1,0
133134336,0.0,4263,6,1.0,852,1,13,37,4,2,1,0
84909056,0.99,714,8,4.0,1374,2,14,37,5,7,1,0
194308096,4.99,3170,4,3.0,407,2,7,37,5,9,1,0
82982912,0.0,936,4,4.0,1314,1,21,24,5,1,1,0
55071744,0.0,1341,63,4.0,1055,3,21,24,5,29,1,0
415420416,4.99,4934,164,4.0,133,2,7,24,5,8,1,0
51366912,2.99,9649,29,3.5,259,2,3,40,5,1,1,0
31230976,0.0,11,0,0.0,1521,0,17,37,5,8,1,0
164235264,2.99,2493,13,4.0,876,2,7,24,5,1,1,0
742145024,4.99,1888,26,3.5,994,2,7,24,5,1,1,0
149715968,4.99,923,48,4.0,665,3,7,24,5,12,1,0
80944128,0.0,65,1,1.0,1210,1,17,37,5,1,1,0
74724352,0.0,115,1,1.0,1495,2,20,37,0,2,1,2
125872128,0.0,10278,112,4.5,595,2,20,37,5,19,1,0
165367808,0.0,624,4,5.0,1381,1,18,37,0,2,1,0
113510400,0.0,177501,1014,4.5,902,2,18,37,5,21,1,0
36686604,0.99,500,479,4.0,31,3,7,47,0,1,1,0
33714176,0.0,159735,2556,4.5,497,2,19,37,2,1,1,0
74778624,0.0,1061624,1814,4.0,1372,0,18,37,5,27,1,0
66599936,0.0,98344,877,4.5,1181,1,4,37,2,2,1,0
41109504,0.0,26278,9,3.0,514,1,4,37,5,1,1,2
14336000,0.0,35769,21,2.0,783,2,21,37,1,1,1,0
519446528,9.99,540,48,5.0,44,0,7,43,0,2,1,0
139457536,0.0,224,4,5.0,1269,2,11,24,5,3,1,0
60313600,0.0,11665,364,4.5,963,2,4,24,5,13,1,0
35695616,4.99,20951,935,4.0,1362,1,21,26,5,10,1,0
1824768,1.99,43,24,4.5,1457,2,15,37,0,1,1,0
54476800,16.99,125,3,4.5,1308,2,15,37,5,1,1,0
29496320,1.99,92,1,5.0,787,2,0,37,4,1,1,0
283656192,16.99,857,14,4.0,416,3,7,24,5,8,1,0
4511744,0.99,528,379,4.0,828,2,14,40,0,1,1,0
27049083,2.99,626,435,4.5,230,2,7,47,5,1,1,0
143117312,0.0,1026,0,0.0,1544,1,17,37,0,4,1,0
19738624,1.99,1403,121,4.5,1382,1,21,38,5,15,1,0
6228992,0.99,117,7,1.0,888,2,18,37,5,13,1,1
99463168,0.99,193,1,4.0,725,2,7,37,5,1,1,0
123312128,7.99,896,0,0.0,986,2,3,37,5,17,1,0
4427776,2.99,35,0,0.0,895,2,12,38,0,1,1,2
115178496,0.0,183621,300,4.5,724,0,7,37,5,1,1,0
192954368,4.99,616,12,4.0,637,2,7,38,5,5,1,0
149436416,0.0,397,0,0.0,997,1,18,37,5,1,1,2
205664256,47.99,0,0,0.0,746,3,16,37,5,2,1,1
5999616,0.0,0,0,0.0,1034,1,19,40,5,2,1,1
345904128,2.99,4866,64,3.0,748,2,7,40,5,3,1,0
409732096,2.99,20355,23,4.5,1147,2,7,37,5,1,1,0
15350784,1.99,6,0,0.0,1079,2,16,37,5,2,1,0
62913536,3.99,1855,131,4.5,1064,2,9,38,5,1,1,0
947195904,4.99,9741,924,4.0,107,0,7,40,0,3,1,0
791146496,13.99,818,9,2.5,901,2,11,37,5,1,1,0
30027776,0.0,458,26,3.0,1088,2,18,26,5,2,1,0
36758528,0.99,6374,66,5.0,1572,2,14,37,5,21,1,0
114268160,0.0,7569,31,3.0,1463,2,5,24,5,1,1,0
96872448,0.0,76392,700,4.5,1538,2,7,37,5,1,1,0
28983296,0.99,274,24,3.5,78,2,7,43,4,3,1,0
610881536,0.0,35058,7453,4.5,75,2,7,40,5,12,1,0
17530880,0.0,78,0,0.0,1528,0,7,37,0,2,1,0
58143744,2.99,4748,391,5.0,1411,2,14,37,5,1,1,0
183046144,1.99,12162,57,4.5,1036,2,7,40,5,1,1,0
86968320,0.0,2333,0,0.0,1426,2,22,38,0,3,1,0
114121728,0.0,150,0,0.0,1079,1,17,24,4,1,1,0
64152576,2.99,1006,17,4.0,251,2,3,40,5,1,1,0
79013888,0.0,1839,174,4.0,1287,0,20,37,5,1,1,0
65608704,0.0,2661,41,3.5,1228,2,21,37,1,8,1,0
57694208,0.0,8651,23,3.5,877,2,3,37,5,1,1,0
47030272,4.99,460,72,3.5,114,2,3,40,5,1,1,0
7558144,1.99,34,6,5.0,783,2,15,37,0,31,1,0
31744669,0.99,32,7,3.0,301,2,3,26,3,1,1,0
35261440,3.99,863,12,5.0,1015,0,20,37,3,11,1,0
21462305,0.99,23,2,3.5,301,2,3,26,3,1,1,0
25382912,1.99,2965,205,5.0,1362,2,14,37,5,8,1,0
92432384,0.99,3702,112,4.5,649,3,14,37,4,1,1,0
299294720,2.99,5058,363,4.5,268,2,7,38,5,1,1,0
43553792,4.99,0,0,0.0,1556,0,3,38,5,5,1,1
105743360,0.0,258624,2481,4.5,1116,2,6,37,5,2,1,0
33743872,2.99,8632,62,4.0,301,3,7,38,5,1,1,0
125991936,14.99,1478,18,4.5,1339,2,14,37,5,1,1,2
133053440,0.0,10647,185,4.5,1258,0,17,37,0,18,1,0
136421376,0.0,383,0,0.0,1319,1,13,38,0,1,1,0
67734528,0.0,320,1,3.0,1118,2,4,37,5,1,1,0
13512704,0.0,102,0,0.0,876,3,14,37,4,9,1,2
26569728,0.0,8623,292,5.0,1037,2,1,37,4,35,1,0
